datetime,portfolio_value,cash,return
2023-03-02 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-03 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-04 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-06 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-07 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-08 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-09 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-10 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-11 09:30:00-05:00,97501.28560333251,97501.28560333251,0.0
2023-03-13 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-14 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-15 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-16 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-17 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-18 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-20 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-21 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-22 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-23 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-24 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-25 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-27 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-28 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-29 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-30 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-03-31 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-04-01 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-04-03 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-04-04 09:30:00-04:00,97501.28560333251,97501.28560333251,0.0
2023-04-05 09:30:00-04:00,97340.63280181884,48792.204342651356,-0.0016476993151378627
2023-04-06 09:30:00-04:00,97340.63280181884,48792.204342651356,0.0
2023-04-07 09:30:00-04:00,97340.63280181884,48792.204342651356,0.0
2023-04-10 09:30:00-04:00,97868.48350219725,48792.204342651356,0.00542271695986507
2023-04-11 09:30:00-04:00,98084.21406249999,48792.204342651356,0.0022042904169234934
2023-04-12 09:30:00-04:00,97661.93490295409,48792.204342651356,-0.004305271379111186
2023-04-13 09:30:00-04:00,98221.91546325682,48792.204342651356,0.005733867149562144
2023-04-14 09:30:00-04:00,98221.91546325682,48792.204342651356,0.0
2023-04-15 09:30:00-04:00,98221.91546325682,48792.204342651356,0.0
2023-04-17 09:30:00-04:00,97905.20434265136,48792.204342651356,-0.0032244445561026014
2023-04-18 09:30:00-04:00,96626.88766174315,48792.204342651356,-0.013056677522824134
2023-04-19 09:30:00-04:00,96826.55504302977,48792.204342651356,0.0020663749616522953
2023-04-20 09:30:00-04:00,97487.51266174315,48792.204342651356,0.006826201948624933
2023-04-21 09:30:00-04:00,97487.51266174315,48792.204342651356,0.0
2023-04-22 09:30:00-04:00,97487.51266174315,48792.204342651356,0.0
2023-04-24 09:30:00-04:00,97726.19462280272,48792.204342651356,0.002448333684414994
2023-04-25 09:30:00-04:00,97244.24322204589,48792.204342651356,-0.004931650133488175
2023-04-26 09:30:00-04:00,97092.77588348388,48792.204342651356,-0.001557596969685382
2023-04-27 09:30:00-04:00,98868.64567260741,24378.84356384276,0.018290442033037202
2023-04-28 09:30:00-04:00,98868.64567260741,24378.84356384276,0.0
2023-04-29 09:30:00-04:00,98868.64567260741,24378.84356384276,0.0
2023-05-01 09:30:00-04:00,98771.90609436034,24378.84356384276,-0.0009784656964697547
2023-05-02 09:30:00-04:00,97776.86440734862,24378.84356384276,-0.010074136729335992
2023-05-03 09:30:00-04:00,97735.40609436034,24378.84356384276,-0.0004240094345382417
2023-05-04 09:30:00-04:00,97154.9633529663,24378.84356384276,-0.0059389198304823365
2023-05-05 09:30:00-04:00,97154.9633529663,24378.84356384276,0.0
2023-05-06 09:30:00-04:00,97154.9633529663,24378.84356384276,0.0
2023-05-08 09:30:00-04:00,99545.8227203369,24378.84356384276,0.024608720798798167
2023-05-09 09:30:00-04:00,99386.89567260741,24378.84356384276,-0.0015965215152822232
2023-05-10 09:30:00-04:00,104438.10398559569,24378.84356384276,0.05082368534406778
2023-05-11 09:30:00-04:00,105225.84356384276,24378.84356384276,0.0075426453390585735
2023-05-12 09:30:00-04:00,105225.84356384276,24378.84356384276,0.0
2023-05-13 09:30:00-04:00,105225.84356384276,24378.84356384276,0.0
2023-05-15 09:30:00-04:00,105108.37482910155,24378.84356384276,-0.0011163487101906178
2023-05-16 09:30:00-04:00,107423.22377471923,24378.84356384276,0.022023449124595862
2023-05-17 09:30:00-04:00,108376.80187683104,24378.84356384276,0.008876833785137483
2023-05-18 09:30:00-04:00,110201.04145507811,24378.84356384276,0.016832380607801012
2023-05-19 09:30:00-04:00,110682.67509765623,53674.87649841307,0.004370499917411896
2023-05-20 09:30:00-04:00,110682.67509765623,53674.87649841307,0.0
2023-05-22 09:30:00-04:00,111017.74663848875,53674.87649841307,0.003027316972027405
2023-05-23 09:30:00-04:00,109617.79523773192,53674.87649841307,-0.01261015867414017
2023-05-24 09:30:00-04:00,111146.26607818602,53674.87649841307,0.013943637865907244
2023-05-25 09:30:00-04:00,110620.71261901854,53674.87649841307,-0.004728485064876442
2023-05-26 09:30:00-04:00,110620.71261901854,53674.87649841307,0.0
2023-05-27 09:30:00-04:00,110620.71261901854,53674.87649841307,0.0
2023-05-30 09:30:00-04:00,110453.17509765623,53674.87649841307,-0.0015145221667420827
2023-05-31 09:30:00-04:00,110361.37649841307,53674.87649841307,-0.0008311087405319384
2023-06-01 09:30:00-04:00,110815.78551788328,53674.87649841307,0.004117464224240974
2023-06-02 09:30:00-04:00,110815.78551788328,53674.87649841307,0.0
2023-06-03 09:30:00-04:00,110815.78551788328,53674.87649841307,0.0
2023-06-05 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0118213166763661
2023-06-06 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-07 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-08 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-09 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-10 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-12 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-13 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-14 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-15 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-16 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-17 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-20 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-21 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-22 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-23 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-24 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-26 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-27 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-28 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-29 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-06-30 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-01 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-03 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-04 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-05 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-06 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-07 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-08 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-10 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-11 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-12 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-13 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-14 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-15 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-17 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-18 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-19 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-20 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-21 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-22 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-24 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-25 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-26 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-27 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-28 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-29 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-07-31 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-01 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-02 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-03 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-04 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-05 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-07 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-08 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-09 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-10 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-11 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-12 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-14 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-15 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-16 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-17 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-18 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-19 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-21 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-22 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-23 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-24 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-25 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-26 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-28 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-29 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-30 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-08-31 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-01 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-02 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-05 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-06 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-07 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-08 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-09 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-11 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-12 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-13 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-14 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-15 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-16 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-18 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-19 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-20 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-21 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-22 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-23 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-25 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-26 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-27 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-28 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-29 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-09-30 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-02 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-03 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-04 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-05 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-06 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-07 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-09 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-10 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-11 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-12 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-13 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-14 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-16 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-17 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-18 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-19 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-20 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-21 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-23 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-24 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-25 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-26 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-27 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-28 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-30 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-10-31 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-11-01 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-11-02 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-11-03 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-11-04 09:30:00-04:00,112125.77401123045,112125.77401123045,0.0
2023-11-06 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-07 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-08 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-09 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-10 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-11 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-13 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-14 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-15 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-16 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-17 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-18 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-20 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-21 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-22 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-23 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-24 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-25 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-27 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-28 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-29 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-11-30 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-01 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-02 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-04 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-05 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-06 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-07 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-08 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-09 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-11 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-12 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-13 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-14 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-15 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-16 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-18 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-19 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-20 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-21 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-22 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-23 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-26 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-27 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-28 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-29 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2023-12-30 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-02 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-03 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-04 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-05 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-06 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-08 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-09 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-10 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-11 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-12 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-13 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-16 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-17 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-18 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-19 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-20 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-22 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-23 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-24 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-25 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-26 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-27 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-29 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-30 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-01-31 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-02-01 09:30:00-05:00,112125.77401123045,112125.77401123045,0.0
2024-02-02 09:30:00-05:00,113217.77520141599,168164.87496337888,0.009739073819692523
2024-02-03 09:30:00-05:00,113217.77520141599,168164.87496337888,0.0
2024-02-05 09:30:00-05:00,111989.27758178709,168164.87496337888,-0.010850748634155694
2024-02-06 09:30:00-05:00,111240.47234497068,168164.87496337888,-0.006686401171483114
2024-02-07 09:30:00-05:00,111178.07686767576,168164.87496337888,-0.0005609062599215564
2024-02-08 09:30:00-05:00,110846.57448730466,168164.87496337888,-0.0029817243624896683
2024-02-09 09:30:00-05:00,110464.37615356443,168164.87496337888,-0.003447994090101658
2024-02-10 09:30:00-05:00,110464.37615356443,168164.87496337888,0.0
2024-02-12 09:30:00-05:00,109844.27758178709,168164.87496337888,-0.0056135615242628445
2024-02-13 09:30:00-05:00,111197.57210693357,168164.87496337888,0.01232011858004034
2024-02-14 09:30:00-05:00,110690.57686767576,168164.87496337888,-0.004559409253740321
2024-02-15 09:30:00-05:00,111825.47234497068,168164.87496337888,0.010252864420894792
2024-02-16 09:30:00-05:00,111922.97234497068,168164.87496337888,0.0008718943721446326
2024-02-17 09:30:00-05:00,111922.97234497068,84090.44104919431,0.0
2024-02-20 09:30:00-05:00,111291.86152038572,84090.44104919431,-0.005638796141329561
2024-02-21 09:30:00-05:00,111619.96093139646,84090.44104919431,0.002948098868403193
2024-02-22 09:30:00-05:00,112291.6001068115,84090.44104919431,0.006017195937094488
2024-02-23 09:30:00-05:00,112069.65128479002,84090.44104919431,-0.001976539846349712
2024-02-24 09:30:00-05:00,112069.65128479002,84090.44104919431,0.0
2024-02-26 09:30:00-05:00,111776.29046020505,84090.44104919431,-0.002617665186085749
2024-02-27 09:30:00-05:00,110996.57175598142,84090.44104919431,-0.006975707469029202
2024-02-28 09:30:00-05:00,110936.74222717283,84090.44104919431,-0.0005390214117614311
2024-02-29 09:30:00-05:00,110004.65088729857,163961.15326766967,-0.008402007496899011
2024-03-01 09:30:00-05:00,109513.25302963256,163961.15326766967,-0.004467064380482055
2024-03-02 09:30:00-05:00,109513.25302963256,163961.15326766967,0.0
2024-03-04 09:30:00-05:00,110710.55588607787,163961.15326766967,0.010932949422307381
2024-03-05 09:30:00-05:00,112192.55112533568,163961.15326766967,0.013386214416471809
2024-03-06 09:30:00-05:00,111607.55112533568,163961.15326766967,-0.005214249913494395
2024-03-07 09:30:00-05:00,111744.05350570678,163961.15326766967,0.0012230568540814168
2024-03-08 09:30:00-05:00,111297.50183944701,163961.15326766967,-0.003996200712702458
2024-03-09 09:30:00-05:00,111297.50183944701,163961.15326766967,0.0
2024-03-11 09:30:00-04:00,110043.65326766967,163961.15326766967,-0.011265738682851079
2024-03-12 09:30:00-04:00,109337.7542198181,163961.15326766967,-0.0064147184039277105
2024-03-13 09:30:00-04:00,108464.15207748412,163961.15326766967,-0.007989940424216635
2024-03-14 09:30:00-04:00,108031.25183944701,163961.15326766967,-0.0039911826142139395
2024-03-15 09:30:00-04:00,108031.25183944701,163961.15326766967,0.0
2024-03-16 09:30:00-04:00,108031.25183944701,163961.15326766967,0.0
2024-03-18 09:30:00-04:00,105858.95493392943,163961.15326766967,-0.020108041594722792
